pair_number,left_group,right_group,same_group,same_family,same_formula,mean_score_correlation,median_date_score_correlation,mean_top_jaccard,mean_bottom_jaccard,complete_correlation_dates
317,Accounting,Trading,False,False,False,0.018664801,0.021420298,0.09375159,0.12086929,103
318,Accounting,Trading,False,False,False,0.0662462,0.06456031,0.09699409,0.16277646,86
319,Accounting,Price,False,False,False,0.013270459,0.0100185275,0.1176537,0.13641852,103
320,Accounting,Accounting,True,False,False,-0.18750842,-0.19288129,0.052075572,0.0,92
321,Accounting,Accounting,True,False,False,0.06916095,0.056406867,0.13072091,0.12046616,103
322,Accounting,Accounting,True,False,False,0.040306065,0.042204976,0.12765475,0.12761876,103
323,Accounting,Accounting,True,False,False,0.10448472,0.110371806,0.15273485,0.1588671,103
324,Accounting,Price,False,False,False,-0.015314557,-0.012624449,0.11324289,0.12692873,102
325,Accounting,Trading,False,False,False,0.025137968,0.0134433815,0.109244965,0.120972864,103
326,Accounting,Trading,False,False,False,0.0066822106,0.0066180173,0.1193382,0.124066055,103
327,Accounting,Accounting,True,False,False,0.19921653,0.18835478,0.16193655,0.21576995,91
328,Accounting,Trading,False,False,False,-0.060725976,-0.042186428,0.0920081,0.0,103
329,Accounting,Trading,False,False,False,-0.025759982,-0.014643693,0.04371732,0.0,103
330,Accounting,Trading,False,False,False,-0.05581423,-0.041860472,0.080883995,0.0,103
331,Price,Price,True,True,False,0.33348143,0.35997313,0.2212222,0.19419165,103
332,Price,Trading,False,False,False,0.027447449,0.0072845593,0.121292025,0.11997956,103
333,Price,Price,True,False,False,-0.04048306,-0.011169846,0.123813204,0.103603326,103
334,Price,Trading,False,False,False,0.021127919,0.016000444,0.10782479,0.12675773,103
335,Price,Accounting,False,False,False,-0.0019443975,-0.007710745,0.109082565,0.11173829,103
336,Price,Accounting,False,False,False,-0.007681872,-0.0044781184,0.11499495,0.10313003,103
337,Price,Accounting,False,False,False,-0.004412093,-0.013226179,0.09725245,0.11444689,91
338,Price,Accounting,False,False,False,0.003400289,-0.00322155,0.111582495,0.115909755,91
339,Price,Accounting,False,False,False,0.016794492,0.006813202,0.108819805,0.12138459,91
340,Price,Accounting,False,False,False,0.010814534,0.0029484425,0.11189311,0.12088941,91
341,Price,Accounting,False,False,False,-0.010089485,-0.015805509,0.10724042,0.10478064,91
342,Price,Accounting,False,False,False,0.010014397,0.0073405034,0.098130055,0.10326135,91
343,Price,Accounting,False,False,False,0.0079614585,0.005145555,0.10163402,0.11948789,91
344,Price,Accounting,False,False,False,-0.0031051373,-0.0017815427,0.11663814,0.113542356,91
345,Price,Price,True,False,False,-0.13565904,-0.04586291,0.086279534,0.07910117,103
346,Price,Price,True,False,False,-0.13565904,-0.04586291,0.086279534,0.07910117,103
347,Price,Accounting,False,False,False,-0.0016678971,-0.0048728446,0.0,0.109400444,103
348,Price,Accounting,False,False,False,0.019364048,0.009636806,0.10657187,0.11931373,91
349,Price,Accounting,False,False,False,0.005879395,-0.0010555439,0.105392836,0.107586816,91
350,Price,Accounting,False,False,False,-0.011350674,-0.005963945,0.10436671,0.09166818,91
351,Price,Accounting,False,False,False,0.016794492,0.006813202,0.108819805,0.12138459,91
352,Price,Accounting,False,False,False,0.006760136,0.0010189291,0.110903144,0.10808656,91
353,Price,Accounting,False,False,False,-0.0011753532,-0.0073121605,0.105263405,0.08987354,91
354,Price,Accounting,False,False,False,0.0077923774,0.004058695,0.09739746,0.10778512,91
355,Price,Event,False,False,False,0.022582471,0.0052278023,0.0048295255,0.013806714,87
356,Price,Event,False,False,False,0.006005844,0.008774136,0.0,0.027732013,97
357,Price,Event,False,False,False,0.00555595,0.003785913,0.0,0.12816758,98
358,Price,Accounting,False,False,False,0.010878578,0.017718583,0.108238935,0.118470855,91
359,Price,Trading,False,False,False,0.018799027,0.036894996,0.12742434,0.08942695,103
360,Price,Accounting,False,False,False,-0.012535081,-0.01730024,0.11340918,0.10524304,79
361,Price,Other,False,False,False,0.027537009,0.026728207,0.09885213,0.1361943,103
362,Price,Accounting,False,False,False,0.015106612,0.02036146,0.12294617,0.07977334,103
363,Price,Accounting,False,False,False,-0.04270193,-0.048013404,0.09988212,0.0868053,103
364,Price,Accounting,False,False,False,0.00077048637,-0.006243972,0.122286536,0.099880986,103
365,Price,Accounting,False,False,False,-0.015679076,-0.025010606,0.10293408,0.09517789,67
366,Price,Accounting,False,False,False,-0.011418426,-0.0037353756,0.098121926,0.09236821,91
367,Price,Accounting,False,False,False,0.007022674,-0.00014633221,0.10906192,0.11894242,91
368,Price,Accounting,False,False,False,-0.0034987708,0.0007809697,0.10482918,0.09735904,91
369,Price,Other,False,False,False,-0.009567726,-0.006589791,0.10679512,0.11110713,92
370,Price,Other,False,False,False,-0.0052631088,-0.0043424927,0.10106407,0.121153384,92
371,Price,Other,False,False,False,-0.006277777,-0.0034180172,0.10874419,0.11605381,92
372,Price,Price,True,False,False,-0.033644613,-0.020410873,0.10243057,0.10350129,103
373,Price,Price,True,False,False,-0.025811717,-0.011935928,0.068116575,0.17480642,103
374,Price,Price,True,False,False,-0.025811717,-0.011935928,0.068116575,0.17480642,103
375,Price,Trading,False,False,False,0.023247786,0.0384708,0.12367814,0.0894451,103
376,Price,Event,False,False,False,0.003191853,0.0022015101,0.0,0.028913165,100
377,Price,Price,True,False,False,0.011214828,0.014861612,0.1189407,0.11489558,103
378,Price,Price,True,False,False,0.0015068424,0.0157386,0.116378225,0.11008789,103
379,Price,Accounting,False,False,False,-0.000728462,0.018230794,0.10894008,0.11100546,103
380,Price,Accounting,False,False,False,0.011802655,0.006733177,0.10879478,0.11485607,91
381,Price,Accounting,False,False,False,0.012486196,0.005199511,0.104735486,0.11666019,91
382,Price,Accounting,False,False,False,-0.0073260353,0.011980133,0.10195881,0.115920536,103
383,Price,Price,True,False,False,0.025036572,0.022129366,0.10529198,0.12193061,103
384,Price,Price,True,False,False,-0.0105196,-0.011091287,0.10792614,0.112030566,103
385,Price,Accounting,False,False,False,-0.0028352782,0.007183001,0.09161066,0.108024634,68
386,Price,Price,True,False,False,-0.010262617,-0.0056683253,0.11354473,0.106890194,103
387,Price,Price,True,False,False,-0.00012694733,0.0027183346,0.11727599,0.10868567,103
388,Price,Price,True,False,False,-0.018739851,-0.02031559,0.1084272,0.10671509,103
389,Price,Price,True,False,False,0.009797689,0.008225926,0.10443972,0.119438045,103
390,Price,Price,True,False,False,0.013201657,0.023794489,0.116145946,0.10263236,103
391,Price,Price,True,False,False,-0.03498542,-0.022671586,0.10924961,0.090404674,103
392,Price,Price,True,False,False,-0.006487605,-0.0034471562,0.114855334,0.10487321,103
393,Price,Price,True,False,False,0.001192821,-0.004325812,0.10641416,0.105706796,103
394,Price,Price,True,False,False,0.007685621,0.0050495304,0.10627173,0.11616935,103
395,Price,Price,True,False,False,2.3516348e-05,-0.002871565,0.11586772,0.10961102,103
396,Price,Price,True,False,False,-0.016867248,-0.01014881,0.10816391,0.10366258,103
397,Price,Price,True,False,False,0.013854763,0.0057573603,0.1169361,0.11338468,103
398,Price,Accounting,False,False,False,0.0009808389,0.0033540388,0.110225,0.1069206,103
399,Price,Accounting,False,False,False,-0.014517419,-0.0043095835,0.114391275,0.066790946,91
400,Price,Accounting,False,False,False,-0.011926823,-0.003133155,0.104039565,0.10463996,103
401,Price,Accounting,False,False,False,-0.010580245,-0.0073586483,0.08596519,0.0558096,102
402,Price,Accounting,False,False,False,-0.02801666,-0.022517135,0.09424825,0.10541678,103
403,Price,Accounting,False,False,False,-0.03012743,-0.01954111,0.097945,0.10526405,103
404,Price,Accounting,False,False,False,-0.025266288,-0.039038498,0.10184911,0.083817266,103
405,Price,Accounting,False,False,False,-0.0321698,-0.026201751,0.11186324,0.08133534,103
406,Price,Accounting,False,False,False,-0.0060597276,-0.030472241,0.10293541,0.11197343,103
407,Price,Accounting,False,False,False,-0.0014691943,-0.0036514956,0.106861025,0.11394763,103
408,Price,Accounting,False,False,False,-0.0019109435,0.0014390557,0.10812245,0.10435643,103
409,Price,Price,True,False,False,0.046430662,0.059791513,0.1245467,0.09863869,103
410,Price,Price,True,False,False,-0.025615022,-0.016873386,0.036334045,0.17740762,103
411,Price,Price,True,False,False,0.04690665,0.0036190946,0.2258621,0.21546942,103
412,Price,Price,True,False,False,0.045398533,0.0030651928,0.21089914,0.20448901,103
413,Price,Accounting,False,False,False,-0.010694194,-0.011925845,0.11259081,0.100450896,91
414,Price,Accounting,False,False,False,-0.008863786,-0.0038130907,0.117932,0.076567285,103
415,Price,Event,False,False,False,0.000121727906,0.005352748,0.0,0.010473351,99
416,Price,Accounting,False,False,False,-0.021339066,-0.007937022,0.11282075,0.019569274,103
417,Price,Price,True,False,False,-0.016911583,-0.019217871,0.103031546,0.11355975,103
418,Price,Price,True,False,False,-0.010262612,-0.0056683253,0.11354473,0.106890194,103
419,Price,Price,True,False,False,0.009756976,0.004834241,0.11871139,0.11286084,103
420,Price,Price,True,False,False,0.014662841,0.011222891,0.14156221,0.1219138,103
421,Price,Accounting,False,False,False,-0.029440872,-0.030764116,0.09897202,0.09925281,103
422,Price,Accounting,False,False,False,-0.022697756,-0.013900269,0.097165525,0.10427499,103
423,Price,Accounting,False,False,False,-0.015964685,-0.012328574,0.11287414,0.10575462,103
424,Price,Accounting,False,False,False,-0.031071195,-0.0092363,0.12645848,0.0,103
425,Price,Trading,False,False,False,-0.04250809,-0.033972893,0.09348664,0.093591005,103
426,Price,Trading,False,False,False,0.011452598,-0.014262985,0.08983765,0.11516757,86
427,Price,Price,True,False,False,0.01263699,0.014564695,0.11912076,0.112740695,103
428,Price,Accounting,False,False,False,-0.014366877,-0.015183418,0.07607832,0.0,92
429,Price,Accounting,False,False,False,0.031398404,0.026382994,0.119527556,0.09639057,103
430,Price,Accounting,False,False,False,-0.009511621,-0.020818667,0.1170126,0.101171084,103
431,Price,Accounting,False,False,False,-0.0070485934,-0.0077541685,0.1014667,0.114688605,103
432,Price,Price,True,False,False,0.029620714,0.011860022,0.1278624,0.11308356,102
433,Price,Trading,False,False,False,-0.0027970504,-0.0027181185,0.1445083,0.086496785,103
434,Price,Trading,False,False,False,0.017797487,0.00097155356,0.11694821,0.10798129,103
435,Price,Accounting,False,False,False,-0.010228802,-0.0064263726,0.104164116,0.10438132,91
436,Price,Trading,False,False,False,0.03565832,0.01979157,0.0862774,0.0,103
437,Price,Trading,False,False,False,0.02708102,0.010164088,0.047868382,0.0,103
438,Price,Trading,False,False,False,0.031344425,0.016110377,0.07451307,0.0,103
439,Price,Trading,False,False,False,0.028748099,0.011130683,0.12000549,0.15085928,103
440,Price,Price,True,False,False,-0.027803699,-0.01838249,0.07253723,0.13454132,103
441,Price,Trading,False,False,False,0.0264122,0.021402271,0.15954946,0.07527732,103
442,Price,Accounting,False,False,False,-0.0016781874,0.006294719,0.12366567,0.096526034,103
443,Price,Accounting,False,False,False,0.00796236,0.01304047,0.12988672,0.08627992,103
444,Price,Accounting,False,False,False,-0.012192701,-0.013003657,0.10451186,0.13646409,91
445,Price,Accounting,False,False,False,0.008446618,0.009202627,0.11921214,0.11762944,91
446,Price,Accounting,False,False,False,-0.009684116,-0.024693241,0.09710266,0.12979099,91
447,Price,Accounting,False,False,False,-0.0023749042,-0.0075210175,0.11593205,0.127715,91
448,Price,Accounting,False,False,False,0.007167565,0.007429251,0.12979184,0.123923846,91
449,Price,Accounting,False,False,False,-0.01257151,-0.01737723,0.11079147,0.13201624,91
450,Price,Accounting,False,False,False,0.0027538617,0.0010694524,0.12781832,0.13107693,91
451,Price,Accounting,False,False,False,0.00798873,0.0009948891,0.09850441,0.10458986,91
452,Price,Price,True,False,False,-0.09247818,-0.037670437,0.10858216,0.10580159,103
453,Price,Price,True,False,False,-0.09247818,-0.037670437,0.10858216,0.10580159,103
454,Price,Accounting,False,False,False,-0.0101663815,0.0005884879,0.0,0.12092991,103
455,Price,Accounting,False,False,False,-0.0056401715,-0.010546979,0.12164751,0.1373533,91
456,Price,Accounting,False,False,False,-0.007949561,-0.0153663885,0.12159633,0.13619743,91
457,Price,Accounting,False,False,False,0.01610422,0.012334609,0.13789403,0.11681389,91
458,Price,Accounting,False,False,False,-0.009684116,-0.024693241,0.09710266,0.12979099,91
459,Price,Accounting,False,False,False,-0.0037619446,-0.004241684,0.11950846,0.12463275,91
460,Price,Accounting,False,False,False,-0.004189129,-0.0029605476,0.11715753,0.11855628,91
461,Price,Accounting,False,False,False,0.0016431841,0.004872889,0.124563426,0.122671545,91
462,Price,Event,False,False,False,0.027655996,0.007418851,0.0039206794,0.016680611,87
463,Price,Event,False,False,False,0.0021008847,0.0048256004,0.0,0.022964383,97
464,Price,Event,False,False,False,0.020163545,-0.008250676,0.0,0.09733825,98
465,Price,Accounting,False,False,False,0.002666169,0.0066813137,0.13989241,0.12341943,91
466,Price,Trading,False,False,False,0.057500917,0.051607363,0.16728857,0.085325174,103
467,Price,Accounting,False,False,False,-0.0032361601,-0.0038669857,0.11881063,0.11981491,79
468,Price,Other,False,False,False,0.0721808,0.08861863,0.30516052,0.08093371,103
469,Price,Accounting,False,False,False,0.029548796,0.019098902,0.12509917,0.09096031,103
470,Price,Accounting,False,False,False,-0.023893505,-0.0033647094,0.0805543,0.12527898,103
471,Price,Accounting,False,False,False,-0.0055051586,-0.009938796,0.07489711,0.12283192,103
472,Price,Accounting,False,False,False,0.013484972,0.012040131,0.120996244,0.12659565,67
473,Price,Accounting,False,False,False,0.011788507,0.01798082,0.13692187,0.11688682,91
474,Price,Accounting,False,False,False,0.009769082,0.012954335,0.13313471,0.1254307,91
475,Price,Accounting,False,False,False,0.020123314,0.019430792,0.15682161,0.12872826,91
476,Price,Other,False,False,False,-0.0031339044,0.0038940415,0.12398762,0.10678791,92
477,Price,Other,False,False,False,-0.0039982656,-0.0038071093,0.123976715,0.10607853,92
478,Price,Other,False,False,False,0.0016061282,0.00345113,0.1206815,0.10305286,92
479,Price,Price,True,False,False,-0.052902978,-0.05224943,0.07711448,0.13673036,103
480,Price,Price,True,False,False,-0.009172374,-0.0038766025,0.067785986,0.14401513,103
481,Price,Price,True,False,False,-0.009172374,-0.0038766025,0.067785986,0.14401513,103
482,Price,Trading,False,False,False,0.0641941,0.0866842,0.18135078,0.07939442,103
483,Price,Event,False,False,False,-0.01952438,-0.0031066993,0.0,0.030920168,100
484,Price,Price,True,False,False,-0.0010141023,-0.01108074,0.11736259,0.11116813,103
485,Price,Price,True,False,False,0.003101986,0.0069611566,0.12635438,0.13352399,103
486,Price,Accounting,False,False,False,-0.025531914,-0.02954839,0.10049084,0.13325365,103
487,Price,Accounting,False,False,False,-0.0090803625,-0.012810193,0.11482749,0.13448468,91
488,Price,Accounting,False,False,False,-0.0042347163,-0.006574176,0.12319765,0.13354084,91
489,Price,Accounting,False,False,False,-0.014577912,-0.027724868,0.09074395,0.124593824,103
490,Price,Price,True,False,False,0.026823608,0.009377138,0.123631865,0.122205965,103
491,Price,Price,True,False,False,-0.012140438,-0.010606381,0.08607442,0.14632565,103
492,Price,Accounting,False,False,False,-0.0012826544,-0.0140204625,0.1701173,0.0845986,68
493,Price,Price,True,False,False,-0.01968298,-0.017905008,0.12020381,0.12720047,103
494,Price,Price,True,False,False,-0.00868762,-0.0023155753,0.12964562,0.12649359,103
495,Price,Price,True,False,False,-0.034465782,-0.030093739,0.115142226,0.12093215,103
496,Price,Price,True,False,False,-0.016588172,-0.019311456,0.11530885,0.14178443,103
497,Price,Price,True,False,False,-0.022028401,-0.009005513,0.11289291,0.14261675,103
498,Price,Price,True,False,False,-0.012900916,-0.019134983,0.10284183,0.11696761,103
499,Price,Price,True,False,False,-0.010372184,-0.0056874105,0.13211401,0.1239748,103
500,Price,Price,True,False,False,0.0037815233,0.0061037717,0.13439402,0.12005477,103
501,Price,Price,True,False,False,0.006446041,0.0074752,0.096948534,0.1067434,103
502,Price,Price,True,False,False,-0.00919145,0.0013875939,0.12594125,0.12490998,103
503,Price,Price,True,False,False,-0.024529275,-0.019864848,0.09947581,0.11927947,103
504,Price,Price,True,False,False,0.024176452,0.018638428,0.14419137,0.12524222,103
505,Price,Accounting,False,False,False,-0.0038881588,-0.0070752418,0.12036708,0.12289303,103
